fecha,Internacional_count,Nacional_count,paginas_totales,proporcion_total,proporcion_ajustada,deportes,estrellas,familia,internacional_x,loteria,modelo_x,noticias,opinion,publicidad externa,publicidad interna,reportajes,variedades,chipi_presente,deportes_seccion,estrellas_seccion,familia_seccion,internacional_seccion,loteria_seccion,modelo_seccion,noticias_seccion,opinion_seccion,publicidad externa_seccion,publicidad interna_seccion,reportajes_seccion,variedades_seccion,year_x,cant_notas,politica,roja,deporte,accidente,comunitaria,nacionales,internacional_y,modelo_portada,especial,publicidad,modelo_y,palabras_titulo,palabras_st,envio_total,cobrable,devuelto,vendido,day,month,year_y,region,titulo,subtitular,contraportada,id
2024-05-18,4.2,1.6,23.8,1312.0,55.18,3.59,4.07,3.5,3.0,0.0,0.0,3.97,1.2,0.8,1.07,0.0,2.0,0.4,5.8,2.2,3.2,1.4,0.0,0.0,6.2,1.8,0.4,1.0,0.0,1.8,2024.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,21.0,66939.0,64823.0,6596.0,58227.0,,,,,,,,
2024-05-19,3.0,1.0,23.0,1390.0,60.43,4.6,3.0,5.0,3.0,0.0,0.0,3.88,1.5,0.0,0.0,0.0,1.5,0.0,5.0,3.0,2.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,2024.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,15.0,69713.0,67650.0,7673.0,59977.0,,,,,,,,
2024-05-20,4.0,7.0,31.0,1730.0,55.81,4.64,3.67,4.75,3.5,0.0,0.0,3.88,0.5,0.0,0.0,0.0,2.0,0.0,11.0,3.0,4.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,2024.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,15.0,73379.0,70843.0,6728.0,64115.0,,,,,,,,
2024-05-21,3.0,1.0,22.0,1080.0,49.09,3.25,4.5,3.25,3.0,0.0,0.0,5.5,1.0,0.0,1.0,0.0,3.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,2024.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,20.0,66156.0,63624.0,6718.0,56906.0,,,,,,,,
2024-05-22,4.0,2.0,25.0,1410.0,56.4,2.83,4.0,2.33,3.0,0.0,0.0,4.11,2.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,3.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,13.0,69118.0,66585.0,10693.0,55892.0,,,,,,,,
2024-05-23,3.0,1.0,17.0,950.0,55.88,2.75,4.5,2.5,0.0,0.0,0.0,4.17,2.5,0.0,0.0,0.0,6.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,14.0,67657.0,65102.0,7542.0,57560.0,,,,,,,,
2024-05-24,3.0,1.0,20.0,1030.0,51.5,3.0,3.5,5.5,3.0,0.0,2.0,3.67,1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,2024.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,20.0,68667.0,64931.0,8058.0,56873.0,,,,,,,,
2024-05-25,4.6,0.4,20.2,1134.0,56.13,3.66,3.37,3.2,3.0,0.0,0.0,4.23,1.3,0.6,1.2,1.0,1.7,0.2,5.2,1.8,2.4,1.6,0.0,0.0,5.6,1.6,0.2,0.6,0.2,1.0,2024.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,11.0,66078.0,64029.0,6500.0,57529.0,,,,,,,,
2024-05-26,5.0,0.0,26.0,1570.0,60.38,3.0,4.25,2.33,3.5,0.0,0.0,4.86,1.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,3.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,71457.0,69431.0,6010.0,63421.0,,,,,,,,
2024-05-27,4.0,2.0,22.0,1340.0,60.91,3.5,3.0,4.0,0.0,0.0,0.0,4.57,1.5,0.0,0.0,0.0,2.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,23.0,72111.0,69618.0,4620.0,64998.0,,,,,,,,
2024-05-28,6.0,0.0,19.0,1170.0,61.58,2.67,4.5,2.0,2.5,0.0,0.0,4.0,1.0,0.0,3.0,0.0,3.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,2024.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,6.0,21.0,66365.0,63872.0,6323.0,57549.0,,,,,,,,
2024-05-29,5.0,0.0,20.0,1060.0,53.0,3.0,2.25,2.0,3.0,0.0,0.0,3.8,0.5,0.0,0.0,0.0,1.0,0.0,5.0,4.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,17.0,68229.0,65774.0,4424.0,61350.0,,,,,,,,
2024-05-30,5.0,0.0,18.0,1020.0,56.67,3.0,3.0,2.5,3.0,0.0,0.0,4.2,0.5,0.0,0.0,0.0,2.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,21.0,67381.0,64873.0,2016.0,62857.0,,,,,,,,
2024-05-31,3.0,2.0,17.0,760.0,44.71,2.4,3.5,2.0,0.0,0.0,0.0,3.6,1.5,0.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,16.0,67330.0,63468.0,816.0,62652.0,,,,,,,,
2024-06-01,4.2,1.4,27.2,1719.0,63.1,3.66,4.7,2.77,1.2,0.0,0.2,3.73,1.0,1.14,0.5,0.0,1.3,0.0,5.8,2.4,2.8,0.6,0.2,0.2,7.2,1.8,4.0,0.8,0.0,1.4,2024.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,12.0,66000.0,64217.0,21479.0,42738.0,Saturday,January,2024.0,nacional,7 pacientes muertos,desde crisis electrica en hospital general,deporte,010624nacional
2024-06-02,5.0,0.0,23.0,1140.0,49.57,3.2,3.75,3.5,3.0,0.0,0.0,3.14,1.0,0.0,0.0,0.0,1.5,1.0,5.0,4.0,2.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,2024.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,17.0,70870.0,69129.0,6559.0,62570.0,Tuesday,February,2024.0,nacional,enfermedad neurologica se extiende,se detecta el primer paciente con sintomas en la capital total llega a 51 y numero de victimas mortales alcanza los 3,deporte,020624nacional
2024-06-03,6.0,0.0,24.0,1440.0,60.0,5.83,5.0,4.0,4.0,0.0,0.0,4.25,2.5,0.0,0.0,4.67,4.0,0.0,6.0,2.0,3.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,3.0,2.0,2024.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,12.0,70983.0,69187.0,5807.0,63380.0,Wednesday,March,2024.0,nacional,21 dias sufriendo dolor y sin ser operado,pacientes aguantan semanas con severos padecimientos debido a la crisis en el hospital san juan de dios,modelo,030624nacional
2024-06-04,4.0,1.0,23.0,1240.0,53.91,3.6,5.5,5.25,3.5,0.0,0.0,4.57,2.5,0.0,0.0,0.0,3.0,0.0,5.0,2.0,4.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,13.0,66843.0,63633.0,7340.0,56293.0,Saturday,April,2024.0,nacional,asesinan a alcalde,danny chavajay jefe edil de san juan la laguna fue asesinado dentro de su vivienda,modelo,040624nacional
2024-06-05,2.0,3.0,23.0,1220.0,53.04,3.4,2.0,3.0,4.0,0.0,0.0,3.43,2.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,18.0,67355.0,64771.0,9333.0,55438.0,Monday,May,2024.0,nacional,muerto en festejo de 15 anos,ingresa a servicio religioso mata a machetazos a un hombre y hiere a otras dos personas personas,deporte,050624nacional
2024-06-06,2.0,5.0,23.0,1220.0,53.04,4.0,3.5,2.5,3.0,0.0,0.0,4.25,2.0,0.0,0.0,4.33,1.0,0.0,7.0,2.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,2024.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,68072.0,65492.0,7907.0,57585.0,Thursday,June,2024.0,nacional,goleada que ilusiona,la selección nacional comenzo arrasando el cmaino al mundial 2026,deporte,060624nacional
2024-06-07,2.0,2.0,20.0,1160.0,58.0,3.0,6.5,4.5,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,2024.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,15.0,67939.0,64185.0,7498.0,56687.0,Saturday,July,2024.0,nacional,cada dia maltran a 37 años,es el segundo delito mas denunciado y la mayoria de casos ocurren en el departamento de guatemala,deporte,070624nacional
2024-06-08,3.6,1.6,19.2,1002.0,52.1,3.29,2.7,2.8,3.4,0.0,0.8,4.13,1.3,0.4,0.6,1.0,1.4,0.2,5.2,1.4,2.4,1.6,0.0,0.4,5.0,1.6,0.2,0.4,0.2,0.8,2024.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,8.0,65914.0,63828.0,6987.0,56841.0,Tuesday,August,2024.0,nacional,encuentran a granadas para atacar buses,policias detectan plan de pandilleros de barrio 18 que pretendian estallarlas en el transporte publico,deporte,080624nacional
2024-06-09,2.0,3.0,21.0,1360.0,64.76,2.8,3.67,5.0,2.0,0.0,0.0,2.8,1.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,3.0,2024.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,22.0,69825.0,67741.0,8127.0,59614.0,Friday,September,2024.0,nacional,orgullo patrio,la selección le gana a martinica en el mes de nuestra independencia,publicidad externa,090624nacional
2024-06-10,3.0,4.0,25.0,1380.0,55.2,3.71,5.0,4.0,0.0,0.0,0.0,3.67,2.0,0.0,0.0,3.5,3.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,2.0,3.0,2024.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,15.0,71029.0,68483.0,6861.0,61622.0,Sunday,October,2024.0,nacional,cae el tigre con armas en pavoncito,mynor oajaca y cuatro hombres fueron capturados en un penal en posesion de objetos ilicitos,deporte,100624nacional
2024-06-11,3.0,3.0,19.0,950.0,50.0,4.6,4.5,2.0,4.0,0.0,0.0,4.33,3.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,13.0,65640.0,63144.0,5998.0,57146.0,Wednesday,November,2024.0,nacional,donald trump gana eleccion,derrota a kamala harris y tomara posesion el proximo 20 de enero,publicidad externa,110624nacional
2024-06-12,5.0,0.0,23.0,1150.0,50.0,3.0,3.0,3.0,2.0,0.0,0.0,3.83,1.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,17.0,66966.0,64464.0,10477.0,53987.0,Friday,December,2024.0,nacional,70 ninos fallecidos por desnutricion,hay mas de 27 mil menores en esta condicion los departamentos con mayor numero de casos son escuintla y sacatepequez,publicidad externa,120624nacional
2024-06-13,4.0,0.0,15.0,800.0,53.33,3.5,0.0,0.0,3.5,0.0,0.0,4.33,2.5,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,2024.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,16.0,66432.0,63932.0,6623.0,57309.0,,,,,,,,
2024-06-14,2.8,2.6,21.8,1140.0,52.04,3.68,4.3,3.15,2.8,0.0,0.4,4.31,1.2,0.8,0.4,0.0,2.0,0.4,5.2,2.0,3.2,1.4,0.0,0.2,6.0,1.6,0.8,0.4,0.0,1.0,2024.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,20.0,66811.0,63067.0,6996.0,56071.0,,,,,,,,
2024-06-15,5.0,0.0,22.0,1010.0,45.91,2.4,3.0,3.5,3.5,0.0,0.0,4.0,1.5,0.0,3.0,0.0,2.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,2024.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,66050.0,63954.0,8076.0,55878.0,,,,,,,,
2024-06-16,2.0,4.0,23.0,1140.0,49.57,3.67,5.5,2.0,3.0,0.0,0.0,3.2,1.5,2.33,0.0,0.0,1.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,1.0,2024.0,5.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,14.0,68417.0,66430.0,11080.0,55350.0,,,,,,,,
2024-06-17,6.0,0.0,26.0,1410.0,54.23,4.5,3.0,2.0,5.0,0.0,0.0,5.14,1.5,0.0,0.0,4.5,2.5,0.0,6.0,3.0,2.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,2.0,2.0,2024.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,69885.0,67384.0,10011.0,57373.0,,,,,,,,
2024-06-18,4.0,1.0,23.0,1300.0,56.52,3.4,4.0,4.5,3.0,0.0,0.0,3.5,1.0,0.0,0.0,0.0,2.5,0.0,5.0,2.0,2.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,2024.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,13.0,64387.0,61901.0,6726.0,55175.0,,,,,,,,
2024-06-19,4.0,1.0,22.0,1250.0,56.82,4.2,3.33,4.0,2.0,0.0,0.0,4.33,2.0,3.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,2024.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,65956.0,63465.0,10733.0,52732.0,,,,,,,,
2024-06-20,4.0,1.0,19.0,1020.0,53.68,4.6,5.5,2.5,0.0,0.0,0.0,3.5,0.0,2.0,0.0,0.0,1.5,0.0,5.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,2024.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,15.0,66719.0,64011.0,9646.0,54365.0,,,,,,,,
2024-06-21,5.0,1.0,21.0,1190.0,56.67,4.0,2.5,3.5,4.0,0.0,0.0,4.33,0.0,0.0,1.5,0.0,1.0,1.0,6.0,2.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,2024.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,14.0,69055.0,65293.0,11694.0,53599.0,,,,,,,,
2024-06-22,3.4,1.2,25.0,1454.0,57.73,2.99,3.2,4.6,2.4,0.0,0.0,4.07,1.6,1.24,0.67,1.0,1.9,0.4,4.6,2.8,2.4,1.4,0.0,0.0,6.0,2.0,3.6,0.8,0.2,1.2,2024.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,10.0,66044.0,63984.0,8621.0,55363.0,,,,,,,,
2024-06-23,5.0,0.0,18.0,1000.0,55.56,3.6,2.0,1.0,3.0,0.0,0.0,4.33,2.5,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,18.0,68489.0,66476.0,10972.0,55504.0,,,,,,,,
2024-06-24,7.0,1.0,27.0,1580.0,58.52,3.12,3.0,3.0,2.5,0.0,0.0,4.83,2.0,0.0,0.0,3.67,2.5,0.0,8.0,2.0,2.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,3.0,2.0,2024.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,13.0,70809.0,68290.0,7903.0,60387.0,,,,,,,,
2024-06-25,5.0,0.0,17.0,780.0,45.88,3.4,3.0,2.5,0.0,0.0,0.0,3.4,1.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2024.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,19.0,65355.0,62841.0,7527.0,55314.0,,,,,,,,
2024-06-26,8.0,0.0,31.0,1940.0,62.58,4.25,6.0,4.75,4.0,0.0,1.0,5.5,0.5,2.67,0.0,0.0,0.0,0.0,8.0,3.0,4.0,2.0,0.0,2.0,6.0,2.0,3.0,0.0,0.0,1.0,2024.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,16.0,66778.0,64276.0,4591.0,59685.0,,,,,,,,
2024-06-27,6.0,0.0,22.0,1130.0,51.36,3.33,4.0,2.33,3.0,0.0,0.0,3.5,1.5,0.0,3.0,0.0,3.0,0.0,6.0,2.0,3.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,2024.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,14.0,65282.0,62697.0,7091.0,55606.0,,,,,,,,
2024-06-28,6.0,0.0,22.0,1250.0,56.82,2.83,3.67,4.5,0.0,0.0,0.0,5.25,1.5,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0,69062.0,65289.0,16251.0,49038.0,,,,,,,,
2024-06-29,3.8,1.2,19.2,1042.0,54.35,3.51,3.07,2.4,3.2,0.0,0.0,4.03,1.6,0.6,1.0,1.0,1.8,0.2,5.0,1.8,2.0,1.4,0.0,0.0,5.8,1.6,0.2,0.4,0.2,0.8,2024.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,18.0,66128.0,64020.0,5625.0,58395.0,,,,,,,,
2024-06-30,4.0,1.0,20.0,1110.0,55.5,2.4,2.67,2.5,2.0,0.0,0.0,2.6,1.0,3.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,2024.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,22.0,68313.0,66256.0,3713.0,62543.0,,,,,,,,
2024-07-01,5.0,1.0,25.0,1260.0,50.4,4.33,3.5,3.0,3.0,0.0,0.0,5.33,1.5,0.0,0.0,3.5,3.0,1.0,6.0,2.0,2.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,2.0,3.0,2024.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,14.0,69621.0,67092.0,14641.0,52451.0,Sunday,January,2024.0,nacional,papas lo tenian amarrado,gritos alertaron a vecinos la madre dijo que el nino molestaba a unos perros y lo ataron y dejaron bajo llave,deporte,010724nacional
2024-07-02,7.0,0.0,24.0,1360.0,56.67,5.29,4.5,6.25,3.0,0.0,0.0,3.83,2.0,0.0,0.0,0.0,1.5,1.0,7.0,2.0,4.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,2024.0,5.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,8.0,12.0,66668.0,64146.0,6902.0,57244.0,Wednesday,February,2024.0,nacional,10 areas donde roban celulares,bandas de delincuentes aprovechan la luz roba de los semaforos para despojar de sus pertenencias a los automovilistas,modelo,020724nacional
2024-07-03,5.0,0.0,24.0,1350.0,56.25,3.4,4.0,3.0,2.33,0.0,0.0,4.14,1.5,0.0,0.0,0.0,2.0,1.0,5.0,3.0,3.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,21.0,66088.0,63564.0,9371.0,54193.0,Thursday,March,2024.0,nacional,asesino lo esperaba en su trabajo,muere al sufrir 13 balazos,deporte,030724nacional
2024-07-04,3.0,2.0,16.0,790.0,49.38,3.4,4.0,2.0,3.5,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,19.0,66389.0,63896.0,7076.0,56820.0,Sunday,April,2024.0,nacional,emboscado ex jefe de pm de ayutla,hombres con fusiles lo acribillan junto a su acompanante tambien extrabajadores de la comuna,deporte,040724nacional
2024-07-05,3.8,2.0,22.2,1164.0,52.38,3.09,3.47,3.57,3.4,0.0,0.4,4.13,1.1,1.0,1.6,0.0,1.8,0.0,5.6,2.4,3.0,1.6,0.0,0.2,5.4,1.6,0.4,1.0,0.0,1.0,2024.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,13.0,66280.0,62513.0,6444.0,56069.0,Tuesday,May,2024.0,nacional,acribillan a comerciantes,el propietario de varios depósitos fue sorprendido por dos hombres que lo mataron cuando descargaba producto,deporte,050724nacional
2024-07-06,5.0,0.0,18.0,970.0,53.89,3.4,2.5,6.0,3.0,0.0,2.0,3.33,2.0,0.0,2.0,0.0,2.0,0.0,5.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,2024.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,17.0,65978.0,63895.0,7493.0,56402.0,Friday,June,2024.0,nacional,taxis de la muerte,policia encuentra a piloto de transporte pirata trasladando cuerpos empaquetados para tirarlos a la calle,deporte,060724nacional
2024-07-07,5.0,0.0,14.0,710.0,50.71,5.2,6.0,0.0,4.0,0.0,0.0,5.25,0.5,0.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,27.0,68055.0,66037.0,6757.0,59280.0,Sunday,July,2024.0,nacional,los mas buscados en guatemala,la pnc ofrece hasta q50 mil de recompensa a quien de informacion que lleve a la captura de señalados de feminicidios asesinatos trafico de drogas y otros,deporte,070724nacional
2024-07-08,5.0,1.0,23.0,1480.0,64.35,4.5,5.0,3.0,0.0,0.0,0.0,4.5,2.0,0.0,0.0,4.0,3.0,1.0,6.0,2.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,3.0,2.0,2024.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,23.0,69665.0,67168.0,6813.0,60355.0,Wednesday,August,2024.0,nacional,mata a su mamá,supuesto pandillero asegura que la muerte le pidio ofrenda de sangre y por eso la acuhillo y golpeo,deporte,080724nacional
2024-07-09,3.0,1.0,21.0,1260.0,60.0,3.6,3.33,4.5,3.0,0.0,0.0,3.5,0.0,3.0,2.0,0.0,1.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,2024.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,18.0,65875.0,63376.0,6328.0,57048.0,Saturday,September,2024.0,nacional,mil 525 fallecidos en accidentes,en lo va de 2024 se han producido 5 mil 309 percances de transito solo ayer murieron 6 en 2 sucesos,publicidad externa,090724nacional
2024-07-10,3.0,1.0,22.0,1300.0,59.09,4.0,4.33,3.0,0.0,0.0,0.0,4.86,2.5,1.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,1.0,2024.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,18.0,66288.0,63829.0,9331.0,54498.0,Monday,October,2024.0,nacional,mas de 500 baches,nuestro diario recorrio las rutas internacionales y encontro agujeros concreto hundido o levantado falta de senalizacion y mantenimiento,deporte,100724nacional
2024-07-11,4.0,0.0,18.0,1010.0,56.11,3.2,3.33,1.5,0.0,0.0,0.0,4.4,0.5,0.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,18.0,66542.0,64063.0,7733.0,56330.0,Thursday,November,2024.0,nacional,viaje le cuesta la vida,asesinan con cuchillo a taxista despues de ir a dejar a un cliente,publicidad externa,110724nacional
